Date,Close,High,Low,Open,Volume
2017-12-18,173.810600,174.579000,172.273600,172.293300,29421114
2017-12-19,171.958400,172.795800,171.515000,172.401700,27436447
2017-12-20,171.771200,172.825300,170.687400,172.283500,23475649
2017-12-21,172.421400,173.416500,171.524900,171.593800,20949896
2017-12-22,172.421400,172.829300,171.919000,172.096300,16349444
2017-12-26,168.047100,168.933800,167.169300,168.273700,33185536
2017-12-27,168.076600,168.254000,167.199800,167.584000,21498213
2017-12-28,168.549500,169.308200,167.958400,168.470700,16480187
2017-12-29,166.726900,168.066800,166.717100,167.997800,25999922
2018-01-02,169.712100,169.751500,166.756500,167.643100,25555934
2018-01-03,169.682500,171.968200,169.416500,169.978100,29517899
2018-01-04,170.470700,170.904200,169.534700,169.987900,22434597
2018-01-05,172.411600,172.776100,170.490400,170.874600,23660018
2018-01-08,171.771200,173.012500,171.357400,171.771200,20567766
2018-01-09,171.751500,172.470700,170.845100,171.968200,21583997
2018-01-10,171.712100,171.721900,170.441100,170.598800,23959895
2018-01-11,172.687400,172.892900,171.909100,172.007600,18667729
2018-01-12,174.470600,174.736700,173.051900,173.574100,25418080
2018-01-16,173.584000,176.736600,173.534700,175.268700,29565947
2018-01-17,176.450900,176.598700,172.480500,173.544500,34386836
2018-01-18,176.608500,177.436100,175.613500,176.716900,31193352
2018-01-19,175.820400,176.923800,174.785900,175.968200,32425067
2018-01-22,174.382000,175.150400,173.989500,174.677500,27108551
2018-01-23,174.421400,176.785900,174.204600,174.677500,32689146
2018-01-24,171.643100,174.677500,170.638200,174.628300,51105090
2018-01-25,168.579100,172.362300,168.007700,171.923900,41529004
2018-01-26,168.973200,169.455900,167.544600,169.455900,39143011
2018-01-29,165.475700,167.643100,164.598900,167.643100,50640406
2018-01-30,164.500300,164.894400,162.263900,163.076700,46048185
2018-01-31,164.953500,165.950300,164.037300,164.401800,32478930
2018-02-01,165.298400,166.125900,164.293400,164.692400,47230787
2018-02-02,158.126000,164.332800,157.731900,163.544700,86593825
2018-02-05,154.175300,161.456000,153.692600,156.746700,72738522
2018-02-06,160.618600,161.298400,151.722200,152.539900,68243838
2018-02-07,157.180200,160.983100,156.715700,160.672800,51608580
2018-02-08,152.855200,158.618600,152.736900,157.919100,54390516
2018-02-09,154.724800,156.188900,148.621300,155.377700,70672608
2018-02-12,160.956900,162.124200,155.812900,156.792300,60819539
2018-02-13,162.569400,162.974900,159.908300,160.205100,32549163
2018-02-14,165.566700,165.734900,161.125100,161.288300,40644933
2018-02-15,171.126200,171.225100,167.179200,167.960600,51147171
2018-02-16,170.572200,172.936400,169.919300,170.502900,40176091
2018-02-20,169.998400,172.382500,169.573100,170.196300,33930540
2018-02-21,169.226800,172.244000,169.167500,170.967900,37471623
2018-02-22,170.641400,172.075800,169.860000,169.949000,30991940
2018-02-23,173.609100,173.757500,171.670200,171.798800,33812360
2018-02-26,177.041700,177.457200,174.311500,174.450000,38162174
2018-02-27,176.468000,178.535500,176.240500,177.170300,38928125
2018-02-28,176.200900,178.669000,176.131600,177.328600,37782138
2018-03-01,173.114500,177.838100,170.799700,176.616400,48801970
2018-03-02,174.311500,174.400500,170.592000,170.938200,38453950
2018-03-05,174.914900,175.825000,172.639700,173.322200,28401366
2018-03-06,174.766500,176.329500,174.232300,175.993200,23788506
2018-03-07,173.144200,173.955300,172.392400,173.055200,31703462
2018-03-08,175.033600,175.211700,173.183800,173.589300,23774107
2018-03-09,178.040800,178.060600,175.478800,176.042600,32185162
2018-03-12,179.762100,180.424900,178.268400,178.347500,32207081
2018-03-13,178.031000,181.522900,177.308800,180.622700,31693529
2018-03-14,176.517400,178.575000,175.894200,178.377200,29368356
2018-03-15,176.725200,178.298000,176.151500,176.576800,22743798
2018-03-16,176.102000,177.190100,175.706300,176.725200,39404688
2018-03-19,173.411300,175.557900,171.788900,175.409500,33446771
2018-03-20,173.351900,174.895100,173.055200,173.351900,19649350
2018-03-21,169.424700,173.203500,169.414800,173.154100,37054935
2018-03-22,167.030800,170.819500,166.783500,168.168400,41490767
2018-03-23,163.162900,168.089200,163.162900,166.575700,41028784
2018-03-26,170.908500,171.235000,164.646700,166.259200,37541236
2018-03-27,166.526300,173.262900,165.121600,171.808700,40922579
2018-03-28,164.686300,168.188200,163.410200,165.448000,41668545
2018-03-29,165.972300,169.899500,165.101800,165.997000,38398505
2018-04-02,164.884100,167.119800,162.698000,164.844600,37586791
2018-04-03,166.575700,166.927400,163.103500,165.833800,30278046
2018-04-04,169.761000,170.156700,162.994700,163.103500,34605489
2018-04-05,170.938200,172.353200,170.226000,170.720600,26933197
