Date,Close,High,Low,Open,Volume
2017-12-18,235.470000,236.920000,232.670000,234.350000,800310
2017-12-19,235.050000,236.530000,234.210000,235.470000,611345
2017-12-20,233.650000,236.244400,232.660000,235.860000,486133
2017-12-21,218.760000,235.130000,217.550000,234.290000,2063336
2017-12-22,223.120000,224.010000,212.860000,216.370000,1155192
2017-12-26,223.540000,224.420000,220.260000,222.360000,445999
2017-12-27,226.450000,229.010000,223.120000,223.220000,706561
2017-12-28,226.480000,227.790000,222.611000,227.790000,612179
2017-12-29,222.190000,227.660000,222.090000,225.990000,560243
2018-01-02,224.620000,226.190000,220.360000,222.610000,979676
2018-01-03,231.200000,231.480000,225.010000,226.060000,924662
2018-01-04,233.300000,235.660000,230.250000,234.900000,1363030
2018-01-05,241.070000,243.300000,234.220000,234.880000,1569541
2018-01-08,248.900000,250.990000,241.040000,242.000000,2066956
2018-01-09,251.440000,253.640000,250.000000,250.000000,1212424
2018-01-10,248.310000,250.890000,243.280000,249.150000,874823
2018-01-11,252.910000,253.200000,246.010000,248.000000,722535
2018-01-12,258.430000,259.950000,250.010000,254.100000,893102
2018-01-16,263.880000,268.175000,260.561000,262.120000,1198294
2018-01-17,272.250000,273.600000,264.250000,265.160000,1174837
2018-01-18,270.700000,272.690000,266.510000,272.250000,1088463
2018-01-19,269.460000,269.750000,263.200000,268.100000,1231386
2018-01-22,267.100000,271.730000,258.920000,269.640000,1147212
2018-01-23,272.160000,276.990000,266.880000,267.000000,973433
2018-01-24,272.280000,274.390000,267.600000,273.520000,798882
2018-01-25,273.560000,276.230000,270.000000,273.700000,566317
2018-01-26,283.970000,287.320000,273.270000,275.160000,1132636
2018-01-29,276.770000,284.970000,268.160000,284.450000,1585169
2018-01-30,270.080000,272.000000,245.000000,270.450000,2451336
2018-01-31,262.000000,270.600000,248.210100,261.010000,4011385
2018-02-01,255.570000,262.650000,252.200000,261.590000,1735592
2018-02-02,257.380000,262.570000,250.860000,251.570000,1622810
2018-02-05,242.400000,259.139000,241.660000,252.210000,1878132
2018-02-06,241.450000,245.650000,228.000000,232.710000,2283401
2018-02-07,234.330000,242.220000,233.600000,241.000000,1160687
2018-02-08,220.710000,233.960000,220.700000,233.570000,1918329
2018-02-09,229.370000,232.410000,219.110000,223.750000,1549902
2018-02-12,233.130000,235.000000,225.910000,233.250000,1206753
2018-02-13,233.730000,236.700000,229.680000,230.760000,727366
2018-02-14,246.340000,246.900000,231.348200,231.980000,1214386
2018-02-15,252.770000,253.710000,245.390000,250.000000,1410724
2018-02-16,251.500000,255.389900,249.040000,253.850000,1056711
2018-02-20,255.450000,259.750000,250.500000,250.570000,1138852
2018-02-21,252.140000,262.823500,252.000000,255.360000,1086042
