Date,Close,High,Low,Open,Volume
2017-12-18,70.976200,71.730600,70.867000,70.867000,1240194
2017-12-19,71.532000,71.785200,70.807400,71.283900,1519683
2017-12-20,71.949000,72.137600,71.512200,71.611500,1553009
2017-12-21,72.087900,72.395700,71.790100,72.266600,681626
2017-12-22,72.068100,72.405600,71.730600,72.356000,566134
2017-12-26,72.008500,72.177300,71.821400,72.177300,235472
2017-12-27,72.137600,72.385700,71.919200,72.167400,507486
2017-12-28,72.336100,72.395700,71.522100,72.375800,570428
2017-12-29,71.939000,72.524700,71.839800,72.465200,886635
2018-01-02,72.217000,72.753000,71.611500,72.356000,791826
2018-01-03,72.852300,72.852300,71.899300,71.899300,1118547
2018-01-04,73.438000,73.954200,73.060800,73.130300,1166511
2018-01-05,73.249400,73.755600,72.981400,73.577000,2134963
2018-01-08,73.735800,73.795300,72.663700,73.189800,1642386
2018-01-09,73.457800,73.815200,73.209700,73.646400,1166510
2018-01-10,73.179900,73.388300,72.921800,73.249400,789229
2018-01-11,74.023700,74.033600,73.080600,73.219600,930383
2018-01-12,74.649000,74.867400,74.053400,74.341300,738661
2018-01-16,74.361200,75.066000,74.043500,74.897200,774116
2018-01-17,75.473000,75.582200,74.498200,74.827700,1297595
2018-01-18,75.512700,75.880000,75.244600,75.800500,1174137
2018-01-19,76.416000,76.753500,75.850200,75.850200,1649683
2018-01-22,75.939500,76.376300,75.542400,76.237300,792259
2018-01-23,76.435900,76.813100,75.790600,75.919700,823500
2018-01-24,76.336600,76.783300,75.542400,76.564900,806871
2018-01-25,76.416000,76.972700,75.820400,76.803100,695201
2018-01-26,77.507900,77.517900,76.217500,76.803100,775336
2018-01-29,76.922300,77.582400,76.902400,77.170400,1029675
2018-01-30,75.989200,77.329300,75.989200,76.763400,1638371
2018-01-31,75.741000,76.674100,75.373700,76.177800,1612107
2018-02-01,77.339200,77.934800,75.592100,76.743600,1625763
2018-02-02,76.684000,77.795800,76.594700,77.269700,1949820
2018-02-05,73.358600,76.892500,73.338700,76.217500,2557551
2018-02-06,74.162600,74.768200,71.060500,71.879500,2698939
2018-02-07,73.616700,74.450500,73.557100,73.706000,1569087
2018-02-08,71.522100,73.944200,71.482400,73.586900,1594486
2018-02-09,71.770300,72.385700,70.638600,72.197100,2040009
2018-02-12,73.457800,73.785400,72.107800,72.514800,1739764
2018-02-13,73.874800,74.013700,72.971400,73.318900,981307
2018-02-14,74.162600,74.321500,73.299000,73.507500,902150
2018-02-15,75.284400,75.314100,74.003800,74.797900,1162046
2018-02-16,75.989200,76.376300,74.867400,75.006400,1391067
2018-02-20,75.165200,76.495400,75.085800,75.582200,1143845
2018-02-21,75.790600,76.545000,75.264500,75.264500,1261520
2018-02-22,75.909700,76.569900,75.731100,75.929600,744574
2018-02-23,76.197600,76.485500,75.343900,76.326700,1005961
2018-02-26,77.825600,78.044000,76.386200,76.624500,1271641
2018-02-27,77.110900,78.520500,77.100900,77.776000,1054111
2018-02-28,75.185100,77.448400,75.155300,77.309400,1494130
2018-03-01,73.636500,75.324100,73.189800,75.195000,985410
2018-03-02,73.974000,74.152700,72.654800,73.021100,997209
2018-03-05,74.649000,74.936900,73.065700,73.428100,935073
2018-03-06,75.552400,75.567300,74.232100,74.976600,1074018
2018-03-07,75.959400,76.118200,73.745700,74.728500,1322219
2018-03-08,76.684000,76.713800,75.790600,76.187700,849013
2018-03-09,78.212700,78.232600,77.001700,77.230000,778914
2018-03-12,77.776000,78.292200,77.537700,78.232600,969208
2018-03-13,77.805700,78.738800,77.557600,77.944700,807527
2018-03-14,77.627100,78.431100,77.503000,78.371600,766439
2018-03-15,77.527600,78.144200,77.388400,77.925400,612724
2018-03-16,78.243600,78.392800,77.298900,77.517700,1433902
2018-03-19,77.438100,78.084500,76.742000,77.925400,830492
2018-03-20,77.995000,78.522100,77.637000,77.766300,982687
2018-03-21,77.696700,78.711000,77.696700,78.164100,998680
2018-03-22,75.757500,77.408300,75.697800,76.970700,1226204
2018-03-23,74.196200,76.393900,74.116600,75.976300,931622
2018-03-26,76.364100,76.503300,74.564100,75.290100,924151
2018-03-27,74.653600,76.582900,74.494500,76.453600,1164033
2018-03-28,74.534300,75.170800,74.106700,74.623800,1230450
2018-03-29,75.548700,76.135400,74.902100,75.071300,851989
2018-04-02,74.245900,75.548700,73.112200,75.548700,841288
2018-04-03,75.210500,75.250300,73.987400,74.454800,981951
2018-04-04,75.250300,75.469100,73.480200,74.027100,883247
2018-04-05,75.986200,76.314400,75.479000,75.618300,867453
2018-04-06,73.132100,75.439300,72.316700,74.991800,1201391
2018-04-09,72.963100,74.444800,72.823900,73.818300,1077284
2018-04-10,74.116600,74.584000,73.659200,74.176300,1000132
2018-04-11,73.659200,74.096800,73.211700,73.460300,858033
2018-04-12,74.733200,75.319900,74.335400,74.733200,1229520
2018-04-13,74.524400,75.359700,74.196200,75.140900,679702
2018-04-16,75.180700,75.712700,74.852500,75.260300,646602
2018-04-17,75.956400,76.195000,75.261300,75.489000,935190
2018-04-18,76.553100,76.771800,75.986200,76.344200,750260
2018-04-19,76.105500,76.697200,75.707800,76.433700,641618
2018-04-20,75.389500,75.896700,74.902300,75.628200,1349710
2018-04-23,74.415000,75.618300,74.126600,75.439300,1224994
2018-04-24,71.421700,74.822700,70.457100,74.534300,1736759
2018-04-25,71.551000,71.650400,70.178600,70.904600,2431233
2018-04-26,71.103400,71.769700,70.636100,71.660300,1452802
2018-04-27,70.556500,71.133300,69.914300,71.133300,1931825
2018-04-30,69.412900,70.884700,69.402900,70.685800,1861194
2018-05-01,68.875900,69.393000,68.189700,69.353200,3139733
2018-05-02,69.760900,71.958700,69.581900,69.721200,2751388
2018-05-03,69.601800,70.665900,69.114500,69.621700,4585783
2018-05-04,71.103400,71.262600,69.194100,69.323400,3295697
2018-05-07,72.396200,72.485700,71.103400,71.242700,1849942
2018-05-08,73.042600,73.132100,72.242100,72.485700,1747970
2018-05-09,74.385100,74.633800,72.983000,73.370800,1879456
2018-05-10,74.275800,74.792900,73.853100,74.792900,1788822
2018-05-11,74.395100,74.743100,73.878000,74.375200,1374492
2018-05-14,73.838200,74.603900,73.639300,74.603900,1078569
2018-05-15,73.838200,74.136500,73.291200,73.589600,1316818
2018-05-16,74.504500,74.743100,73.669100,73.967500,1189875
2018-05-17,74.912200,75.290100,74.265800,74.544300,1264381
2018-05-18,75.121000,75.677900,74.782900,74.971900,1187078
2018-05-21,75.817200,76.264700,75.578500,75.578500,1069731
2018-05-22,75.150900,76.105500,75.081300,75.936500,918496
2018-05-23,74.504500,74.773300,73.798400,74.613900,1024227
