Date,Close,High,Low,Open,Volume
2017-12-18,67.055900,67.898300,66.877500,67.283900,2306264
2017-12-19,67.145100,67.442500,66.887500,67.333400,1469439
2017-12-20,66.798300,67.531600,66.560400,67.204600,1363529
2017-12-21,66.917200,67.264100,66.667300,66.907300,1502218
2017-12-22,66.748700,66.936900,66.263100,66.808200,1221315
2017-12-26,66.649600,66.847800,66.451400,66.709100,532863
2017-12-27,66.699100,66.857700,66.550500,66.610000,1038585
2017-12-28,66.847800,66.877500,66.421600,66.837900,607022
2017-12-29,66.519000,67.124900,66.479300,67.045500,1064895
2018-01-02,67.144800,67.432800,66.886500,66.966000,1047830
2018-01-03,68.853200,69.022100,67.144800,67.164700,1698899
2018-01-04,68.336700,69.349800,68.316900,69.071700,2231534
2018-01-05,69.429300,69.628000,68.267200,68.267200,1632512
2018-01-08,69.578300,69.856400,69.076700,69.260500,1613911
2018-01-09,71.286700,71.842900,69.697500,70.204100,2666711
2018-01-10,70.313300,70.968900,69.637900,70.968900,2957184
2018-01-11,70.323200,70.700700,69.826600,70.442400,1511134
2018-01-12,71.247000,71.376100,70.025300,70.253700,1448155
2018-01-16,70.750400,71.982000,70.581500,71.535000,1703398
2018-01-17,71.574800,71.823100,71.107900,71.237100,1824511
2018-01-18,71.703900,72.011800,71.187400,71.713800,1828309
2018-01-19,72.578000,72.722000,71.574800,71.991900,2266103
2018-01-22,72.985200,73.054700,72.111100,72.677300,1963669
2018-01-23,72.945500,73.576200,72.756800,73.551400,1213446
2018-01-24,73.084500,73.362600,72.558100,73.164000,1754331
2018-01-25,73.362600,73.988400,73.154100,73.670600,1664109
2018-01-26,74.316200,74.326100,73.094500,73.799700,2386914
2018-01-29,74.028100,74.495000,73.799700,73.978500,1321854
2018-01-30,72.498500,73.581200,72.438900,73.491800,1816966
2018-01-31,72.935500,73.889100,72.746800,73.273200,2032808
2018-02-01,72.339600,73.283200,72.021700,72.687200,2008177
2018-02-02,70.770200,72.270100,70.740400,71.833000,1955697
2018-02-05,67.760600,70.998700,67.720900,70.382800,2860726
2018-02-06,67.989100,68.366500,65.684700,66.509100,4121239
2018-02-07,67.601700,68.619800,67.447700,67.730800,1988391
2018-02-08,64.612000,67.701000,64.592100,67.631500,4163352
2018-02-09,66.529000,67.075300,64.850400,65.952900,4516960
2018-02-12,67.969200,68.585000,66.916300,67.005700,4227645
2018-02-13,67.879800,68.028800,67.204400,67.512300,1825531
2018-02-14,69.230700,69.419400,67.164700,67.343400,3637770
2018-02-15,71.535000,74.485000,70.740400,74.435400,4899109
2018-02-16,71.485400,72.210500,71.138400,71.485400,2887139
2018-02-20,70.601400,71.366200,70.223900,71.018500,2580405
2018-02-21,70.770200,72.210500,70.492100,70.641100,1995589
2018-02-22,70.204100,71.276800,70.035200,71.237100,2403351
2018-02-23,70.223900,70.889400,69.588200,70.670900,4226987
2018-02-26,70.104700,70.730500,69.538600,70.521900,5947419
2018-02-27,68.535400,70.442400,68.535400,70.273600,3370532
2018-02-28,68.128100,69.528600,68.108300,68.952500,3289162
2018-03-01,66.926300,68.336700,66.340300,68.008900,2401795
2018-03-02,67.055400,67.224300,66.201200,66.370000,2057260
2018-03-05,67.095100,67.393100,66.062100,66.797200,1890858
2018-03-06,67.651400,67.959300,66.995800,67.323600,2944632
2018-03-07,69.230700,69.384600,66.846800,66.906400,3125788
2018-03-08,69.379600,69.796800,68.724100,69.250500,2453402
2018-03-09,70.651000,71.018500,69.528600,69.796800,2061190
2018-03-12,70.233900,71.048300,70.194100,70.720600,2049403
2018-03-13,70.204100,71.038400,69.945800,70.521900,1728144
2018-03-14,69.449200,70.680800,69.221400,70.591400,1866288
2018-03-15,69.707400,70.184200,69.399500,69.618000,2530377
2018-03-16,69.429300,69.866300,68.585000,69.449200,3378129
2018-03-19,68.873100,69.836500,68.595000,69.320000,2639402
2018-03-20,69.379600,69.598200,68.982300,69.300200,2379124
2018-03-21,68.932700,69.618000,68.892900,69.409400,1583159
2018-03-22,67.015700,68.734000,66.876600,68.237400,1689996
2018-03-23,65.615200,67.691100,65.496000,67.124900,2594081
2018-03-26,67.740800,67.825200,66.206200,66.747500,2263757
2018-03-27,66.548800,68.167900,66.091900,68.018900,2104527
