Date,Close,High,Low,Open,Volume
2017-12-18,90.828100,91.368700,90.194100,91.260600,1880538
2017-12-19,92.194500,92.833400,90.759300,91.093500,2013605
2017-12-20,92.145300,92.636800,91.378600,92.076500,1442413
2017-12-21,91.408100,92.558200,90.872300,92.155100,1405432
2017-12-22,90.887100,91.820900,89.943400,91.820900,1332206
2017-12-26,91.663600,92.282900,90.346400,90.906700,734272
2017-12-27,91.024700,91.614500,90.435900,91.594800,734799
2017-12-28,91.014900,91.349100,90.184200,91.299900,1152493
2017-12-29,90.258000,92.007700,90.194100,91.309800,777786
2018-01-02,92.440200,92.469700,90.552900,90.582400,1138157
2018-01-03,92.784200,93.118500,90.896900,91.811100,1035206
2018-01-04,92.577800,93.216800,91.280300,93.030000,1781646
2018-01-05,93.698400,94.003100,92.174800,92.174800,1342778
2018-01-08,95.251500,96.146100,93.197100,93.492000,1731070
2018-01-09,95.861000,96.195200,94.278400,95.300700,1783471
2018-01-10,95.556300,95.654600,93.138100,94.897700,1070249
2018-01-11,96.470400,96.470400,94.878000,95.743000,780736
2018-01-12,97.315800,97.315800,95.890500,96.824300,1469349
2018-01-16,97.856500,98.957400,97.286300,97.414100,1869731
2018-01-17,99.576700,100.117300,98.072700,98.072700,1864850
2018-01-18,99.144200,99.910900,98.053100,99.802800,1895835
2018-01-19,98.357800,99.851900,97.935100,99.154000,1371361
2018-01-22,100.913600,100.982400,97.964600,98.574000,1313414
2018-01-23,101.061000,101.906400,100.363100,101.247800,1371502
2018-01-24,102.840200,103.174400,101.149500,101.532800,2111679
2018-01-25,102.594500,102.889400,101.675400,102.889400,992747
2018-01-26,103.685600,103.931300,102.338900,102.781200,1453297
2018-01-29,103.302200,104.462100,103.081000,103.351400,1422994
2018-01-30,100.717000,101.886700,98.328300,100.264800,3113941
2018-01-31,97.974400,101.287100,97.374800,101.228100,2458633
2018-02-01,97.600900,98.112000,94.101400,96.077300,2786798
2018-02-02,94.386500,97.404300,94.278400,97.404300,1660267
2018-02-05,90.336600,94.878000,90.130200,93.993300,2278534
2018-02-06,89.982700,91.781600,85.461300,91.005000,4574997
2018-02-07,92.617100,93.718100,89.550200,90.041700,2509484
2018-02-08,89.992600,93.934300,89.904100,92.951400,1742133
2018-02-09,87.672700,90.965700,84.340400,90.965700,3670831
2018-02-12,87.928300,89.982700,87.245100,88.321500,2157414
2018-02-13,96.106700,100.264700,94.307900,99.940400,9725753
2018-02-14,94.760100,96.519600,93.973700,95.595600,3977566
2018-02-15,95.939600,95.959300,92.897300,95.281000,2884036
2018-02-16,98.090900,98.737300,95.278500,95.456100,2787823
2018-02-20,98.623800,98.732400,97.222500,97.676500,1683681
2018-02-21,97.271900,98.643600,97.044900,98.505400,2815482
2018-02-22,95.841000,97.883700,95.377100,97.449500,3416759
2018-02-23,97.123800,97.192900,95.396900,96.285000,1127598
2018-02-26,99.255400,99.629000,96.808000,97.291600,1551056
2018-02-27,96.354100,100.222500,91.933100,99.679700,4738397
2018-02-28,93.906800,98.436300,93.896900,96.650200,1432256
2018-03-01,92.071300,94.084400,91.291700,93.591000,2178479
2018-03-02,92.722600,93.334400,91.341000,91.479200,1489868
2018-03-05,93.650200,94.005400,91.617300,91.785100,1317605
2018-03-06,93.452800,94.271900,92.837300,94.232400,1338205
2018-03-07,94.341000,94.627200,91.893600,92.544900,1025425
2018-03-08,94.972500,96.739000,93.956100,94.992300,1148306
2018-03-09,97.696200,97.745500,95.485700,95.614000,1037949
2018-03-12,98.969200,99.689600,97.666400,97.903400,1586737
2018-03-13,99.275100,100.054700,99.018500,99.117200,1509026
2018-03-14,97.281700,99.788300,96.858400,99.551400,1288173
2018-03-15,96.077800,97.942900,96.048200,97.745500,1251468
2018-03-16,95.337700,96.936300,95.189600,96.146900,1597497
2018-03-19,91.775200,95.071200,91.597600,95.071200,1127156
2018-03-20,88.015400,91.962700,86.991100,91.735700,2602351
2018-03-21,88.321300,90.255500,88.094300,88.272000,1714595
2018-03-22,83.880600,87.235800,83.545000,87.235800,4618935
2018-03-23,82.923300,85.321300,82.706200,84.216100,1629554
2018-03-26,83.831200,83.959500,81.788500,83.772000,1649231
2018-03-27,82.903600,84.082900,82.281900,83.811500,1454646
2018-03-28,83.989100,84.620700,83.018900,83.337800,1969574
2018-03-29,85.074600,85.479200,83.920000,84.008900,1528085
2018-04-02,81.581300,85.449600,80.742500,84.966100,1957684
2018-04-03,82.824700,82.903600,80.505600,82.094400,1318566
2018-04-04,85.114100,85.538400,81.630600,81.670100,1485583
2018-04-05,86.229200,87.403600,84.018700,84.472700,3188226
2018-04-06,84.285200,85.933200,83.505600,85.153600,1592695
2018-04-09,85.647000,86.535100,84.216100,84.679900,1119640
2018-04-10,87.739100,88.291700,86.199600,86.466100,1167507
2018-04-11,87.916700,88.719400,86.663400,86.791700,724736
2018-04-12,87.028600,88.656800,86.732500,88.370600,649423
2018-04-13,85.676600,87.610800,84.976000,87.225900,1235726
2018-04-16,87.600900,88.489100,83.081200,85.676600,5103493
2018-04-17,89.841000,90.186400,88.262100,88.321300,2832580
2018-04-18,91.528500,92.979100,90.196300,90.462700,2130081
2018-04-19,90.482500,91.370600,89.091000,91.370600,1075527
2018-04-20,88.686400,90.808100,87.946300,90.788400,886708
2018-04-23,89.545000,89.623900,88.656800,88.962700,959891
2018-04-24,88.952900,90.768600,88.207800,90.196300,994343
2018-04-25,90.225900,90.255500,88.123900,88.735800,722434
2018-04-26,90.867300,91.597600,89.920000,90.640400,1059266
2018-04-27,91.844300,92.021900,90.517000,90.719300,1080625
2018-04-30,89.387100,92.051500,89.337700,92.051500,1108237
2018-05-01,88.025300,89.490700,86.535100,89.258800,1672882
2018-05-02,90.966000,93.748900,85.903600,87.393700,3502257
2018-05-03,84.245700,88.311400,84.147000,88.074600,3482534
2018-05-04,85.232500,86.150300,82.390500,83.397000,1962449
2018-05-07,83.574700,86.327900,83.485800,85.311500,1285238
2018-05-08,83.574700,84.344400,82.661800,83.466100,1593349
2018-05-09,83.604300,84.482500,83.170100,83.702900,2054238
2018-05-10,84.403600,86.673300,84.285200,84.285200,1996543
2018-05-11,85.735800,86.347600,83.525300,84.472700,1853279
2018-05-14,86.130500,87.309800,85.765400,86.278600,1014965
2018-05-15,84.541700,86.327900,84.304900,85.459500,1028198
2018-05-16,84.857500,85.587800,84.186500,84.798300,1017531
2018-05-17,85.923300,86.702900,84.206200,84.808200,1531683
2018-05-18,84.020300,86.260300,83.950900,86.072000,1309254
2018-05-21,83.594100,84.852900,83.296700,84.476200,972450
2018-05-22,83.762600,84.981700,83.514800,83.841900,1058271
2018-05-23,83.217500,83.881500,82.612800,83.138200,923507
2018-05-24,83.346300,84.476200,81.611800,82.821000,1224084
2018-05-25,84.733900,85.368300,83.242200,83.713000,786150
2018-05-29,81.839700,84.094600,81.371400,83.822100,1390587
2018-05-30,83.385900,83.832000,81.760500,82.087500,910885
2018-05-31,81.413500,83.683300,81.245100,83.683300,1352640
2018-06-01,82.602900,82.890400,81.413500,81.929000,1020497
2018-06-04,83.574300,84.481200,82.008200,82.137100,1037825
2018-06-05,84.040100,84.694300,83.326500,83.653600,976768
2018-06-06,86.379200,86.418900,84.089700,84.119400,1080064
2018-06-07,85.834100,86.934300,85.665600,86.567600,1261045
2018-06-08,85.328600,86.318800,84.377100,85.834100,1198663
2018-06-11,86.508100,87.083000,85.368300,85.487200,1595236
2018-06-12,87.261400,87.271300,85.487200,86.666700,1014116
2018-06-13,89.858200,91.077300,87.761900,87.826300,2459618
2018-06-14,92.524400,92.990300,89.610400,90.046500,1903541
2018-06-15,94.011100,94.040900,91.186300,92.078400,2042722
2018-06-18,90.760200,93.575000,90.502400,93.436300,1270803
2018-06-19,91.354800,91.364800,89.590600,90.125800,1159071
2018-06-20,92.405500,92.752400,90.879100,91.216100,640624
2018-06-21,92.385600,93.129000,92.038700,92.841600,962809
2018-06-22,92.673100,93.505700,92.048700,92.524400,1031188
2018-06-25,91.404400,92.980300,90.542100,92.326200,670936
2018-06-26,89.590600,91.513400,89.432000,91.097100,959744
2018-06-27,89.025600,90.720500,88.728300,89.560900,811704
2018-06-28,85.338500,85.992700,81.413500,82.503800,5020165
