Date,Close,High,Low,Open,Volume
2017-12-18,94.504800,95.380600,93.888800,94.004300,4768261
2017-12-19,94.244900,94.851200,94.033100,94.726100,2817660
2017-12-20,93.754000,95.188100,93.571200,94.187100,3411873
2017-12-21,94.235300,94.661000,94.052400,94.148600,2249458
2017-12-22,94.524000,94.986000,94.042800,94.187100,2835595
2017-12-26,94.081300,94.668400,93.407500,94.466300,2364528
2017-12-27,94.408500,94.543300,93.782900,94.062000,1927276
2017-12-28,94.119800,94.697200,93.857500,94.504800,1870435
2017-12-29,93.080300,94.735700,93.080300,94.456600,3214443
2018-01-02,94.716500,95.188100,93.118800,93.494200,4561295
2018-01-03,96.198700,96.343100,94.360400,94.851200,4702328
2018-01-04,95.650100,96.362300,94.658700,96.314200,3578996
2018-01-05,97.315200,97.401800,94.860900,95.611600,4599309
2018-01-08,95.756000,97.478800,94.495100,97.478800,5581980
2018-01-09,96.477800,96.882100,94.995600,95.756000,4055449
2018-01-10,95.948500,96.439300,95.457600,95.910000,4608550
2018-01-11,96.229600,96.442800,95.541300,96.326500,4241690
2018-01-12,97.266800,97.557600,95.638300,96.297400,4372638
2018-01-16,99.351000,99.845300,96.937200,97.189300,8528643
2018-01-17,101.163700,101.629000,99.409100,99.845300,5384935
2018-01-18,100.630500,101.638700,100.271900,101.095800,6371180
2018-01-19,101.435100,101.658100,100.378500,101.134600,4991260
2018-01-22,103.228400,103.276900,101.261600,101.493300,4538146
2018-01-23,102.152400,103.693700,101.813200,102.918200,5095319
2018-01-24,102.278500,102.976400,100.911600,102.036100,4436532
2018-01-25,104.983000,105.050900,102.500400,102.705000,6327544
2018-01-26,119.436300,122.005200,110.023700,110.993100,19614480
2018-01-29,118.563900,120.347600,115.335900,117.778700,10182688
2018-01-30,112.330800,117.730200,112.321200,115.762400,11851447
2018-01-31,108.782900,112.931900,107.881400,112.650700,15744809
2018-02-01,112.776800,113.930300,108.792600,108.802300,9943452
2018-02-02,111.642600,114.318100,111.400200,111.962500,7184413
2018-02-05,106.155900,111.996400,106.049300,109.539100,9827825
2018-02-06,107.794200,110.043100,97.906600,101.696800,14107829
2018-02-07,110.140100,113.271100,107.968700,108.104400,10030837
2018-02-08,105.157500,110.508400,105.002400,109.858900,7212380
2018-02-09,107.891100,109.296700,103.150900,106.214100,8909320
2018-02-12,108.501800,109.858000,107.261000,109.122200,4823261
2018-02-13,108.434000,108.967100,107.009000,108.123800,5316151
2018-02-14,109.616600,110.188500,106.902400,107.639100,6189148
2018-02-15,111.380900,112.767100,108.938000,110.140100,7401127
2018-02-16,114.967500,115.549200,111.671700,111.700800,8828651
2018-02-20,114.366500,117.827200,113.629800,114.114500,8751398
2018-02-21,114.298700,117.584800,114.240500,114.860900,5122486
