Date,Close,High,Low,Open,Volume
2017-12-18,136.076700,138.486900,135.789000,137.445500,1477005
2017-12-19,135.759300,137.182600,135.114500,136.314700,1298938
2017-12-20,135.283100,136.532900,135.203800,136.513100,842594
2017-12-21,134.241700,136.245300,134.083000,135.759300,884073
2017-12-22,132.267800,134.479700,132.119000,133.894500,1389900
2017-12-26,132.218200,132.823300,132.029800,132.575300,510698
2017-12-27,132.833200,133.041500,132.069400,132.525700,753020
2017-12-28,133.428300,133.587000,132.595100,133.408500,772046
2017-12-29,132.912500,134.192100,132.882800,133.755600,723768
2018-01-02,130.422900,133.656500,130.184900,133.160500,878049
2018-01-03,132.505900,132.634800,129.807900,130.413000,1201767
2018-01-04,134.321000,135.422000,132.767300,133.458100,1452363
2018-01-05,135.461700,135.590600,133.879600,134.301200,820699
2018-01-08,135.471600,135.679900,134.092900,134.727700,925346
2018-01-09,135.808800,137.157800,135.263300,135.620400,1457265
2018-01-10,135.551000,136.304800,134.588800,135.898100,1331838
2018-01-11,134.172200,135.511300,133.825100,135.402200,737133
2018-01-12,135.441800,136.175800,133.517600,134.787200,905682
2018-01-16,133.448200,135.640200,133.200200,135.283100,1265477
2018-01-17,135.392300,135.868400,133.785400,134.053200,1040415
2018-01-18,133.983800,134.975700,132.327300,134.965700,1132123
2018-01-19,134.083000,134.727700,133.289500,134.539200,1301523
2018-01-22,134.876500,135.064900,133.676300,134.102800,1136856
2018-01-23,136.304800,137.554600,134.569000,134.767400,1063309
2018-01-24,137.703300,138.129900,135.392300,136.721400,1209522
2018-01-25,138.417500,138.844000,137.048700,137.723200,1183654
2018-01-26,142.305700,142.315600,138.417500,138.913400,1184563
2018-01-29,141.184900,142.077600,140.232700,141.789900,1157936
2018-01-30,140.599600,142.211500,139.945000,141.016200,1463458
2018-01-31,141.374200,142.169700,140.001900,140.598600,1846205
2018-02-01,143.671300,143.760800,140.171000,141.205200,1374383
2018-02-02,142.786300,147.151700,139.842800,142.408400,2229826
2018-02-05,139.554500,144.178400,138.987700,142.736600,2567809
2018-02-06,139.136800,139.574400,134.731600,136.859600,3317906
2018-02-07,139.763300,141.831700,138.570000,138.868300,1959934
2018-02-08,135.288500,140.369900,135.169200,139.494800,2089622
2018-02-09,137.138100,138.023100,134.035500,136.730400,2396733
2018-02-12,139.176600,140.180900,137.515900,137.973400,1422535
2018-02-13,138.450700,139.102800,137.148000,138.251800,1196625
2018-02-14,139.186500,139.813000,137.426400,138.013100,1611245
2018-02-15,140.101400,140.529000,139.087100,139.673800,1292299
2018-02-16,140.071600,140.857100,139.007500,139.574400,1240956
2018-02-20,139.932300,141.185300,139.107000,139.445100,941118
2018-02-21,138.589900,141.264800,138.545100,139.842800,1099456
2018-02-22,138.341300,139.226300,136.929200,139.146800,1482850
2018-02-23,141.115700,141.245000,137.635300,138.937900,1080638
2018-02-26,142.497900,142.517800,140.727900,141.583000,996950
2018-02-27,141.662600,143.502200,141.622800,142.139900,1360612
2018-02-28,139.534600,143.462500,139.494800,142.209500,1811011
2018-03-01,136.680600,140.369900,136.233200,139.335700,1174275
2018-03-02,137.714800,137.903800,135.537100,136.054200,819714
2018-03-05,140.588600,141.175300,135.865200,137.018700,1136518
2018-03-06,141.374200,141.463700,138.410900,140.628400,1007314
2018-03-07,141.692400,142.120000,139.902500,140.200800,891099
2018-03-08,143.422700,143.939800,141.508500,142.199600,791647
2018-03-09,147.201400,147.330700,144.168500,144.188400,1489346
2018-03-12,145.491100,147.609100,144.765100,147.370500,1019716
2018-03-13,145.143000,146.266700,144.854600,145.898800,876093
